27896272	Long Noncoding RNA-LET Suppresses Tumor Growth and EMT in Lung Adenocarcinoma.	Recently, many studies showed that long noncoding RNAs (lncRNAs) are involved in tumor progression. It is reported that lncRNA-LET is downregulated and has antitumor effect on several types of cancer. This study focuses on the role of lncRNA-LET on lung adenocarcinoma (LAC) progression. RT-PCR results indicated that frequent downregulation of lncRNA-LET in LAC tissues was related to clinicopathologic factors. lncRNA-LET knockdown significantly promoted LAC cell proliferation, invasion, and migration while lncRNA-LET overexpression obviously inhibited LAC cell proliferation, invasion, and migration, indicating a tumor inhibition of lncRNA-LET in LAC progression. Besides, lncRNA-LET inhibited EMT and negatively regulated Wnt/beta-catenin pathway in part. Our study suggests that lncRNA-LET exhibits an important tumor-suppressive effect on LAC progression by inhibiting EMT and Wnt/beta-catenin pathway, which provides potential therapeutic targets for LAC.
27069301	Keeping eyes peeled: guppies exposed to chemical alarm cue are more responsive to ambiguous visual cues.	ABSTRACT: Information received from the visual and chemical senses is qualitatively different. For prey species in aquatic environments, visual cues are spatially and temporally reliable but risky as the prey and predator must often be in close proximity. Chemical cues, by contrast, can be distorted by currents or linger and thus provide less reliable spatial and temporal information, but can be detected from a safe distance. Chemical cues are therefore often the first detected and may provide a context in which prey respond to subsequent ambiguous cues ("context hypothesis"). Depending on this context, early chemical cues may also alert prey to attend to imminent cues in other sensory modalities ("alerting hypothesis"). In the context of predation risk, for example, it is intuitive that individuals become more responsive to subsequent ambiguous cues across sensory modalities. Consistent with the context hypothesis, guppies, Poecilia reticulata, exposed to conspecific alarm cue reduced activity, a classic fright response among fish, in response to a water disturbance more than those exposed to cues of unharmed conspecifics or a water control. Despite this reduction in activity, guppies exposed to alarm cue were more attentive to visual cues than those exposed to the other chemical cues, as predicted by the alerting hypothesis. These responses contrasted with those of guppies exposed to chemical cues of undisturbed, unharmed conspecifics, which were relatively unaffected by the disturbance. This is the first study indicating that unambiguous cues detected by one sensory modality affect animal responses to subsequent ambiguous multimodal cues. SIGNIFICANCE STATEMENT: In moving water, chemical cues can be detected over longer distances than visual cues; they may therefore be detected first and alert animals to imminent visual cues. This effect is likely to be particularly important if these chemical cues are indicative of predation. I investigated how different chemical cues affect (1) guppy response to an ambiguous water disturbance and (2) their responsiveness to subsequent ambiguous visual cues. Guppies based their responses to ambiguous cues on the context implied by chemical cues: those exposed to chemical cues indicative of predation reduced activity, a classic fright response, but increased responsiveness to visual cues, relative to those exposed to control chemical cues. This is the first study to show that unambiguous cues detected by one sense affect animal responses to ambiguous cues detected by other senses.
27110121	Chemotherapy-induced nausea and vomiting: exploring patients' subjective experience.	BACKGROUND: This study aimed to explore the subjective experience of nausea and vomiting during chemotherapy treatment among breast cancer patients and the impacts on their daily lives. METHODS: A qualitative descriptive study was conducted in breast cancer patients who received chemotherapy and had experienced nausea and/or vomiting. Semi-structured interviews were conducted and analyzed using content analysis based on Giorgi's method. RESULTS: Of 15 patients who participated, 13 were included in the final analysis (median age =46 years, interquartile range [IQR] =6.0; all were Malays). Vomiting was readily expressed as the "act of throwing up", but nausea was a symptom that was difficult to describe. Further exploration found great individual variation in patterns, intensity, and impact of these chemotherapy-induced nausea and vomiting (CINV) symptoms. While not all patients expressed CINV as bothersome, most patients described the symptom as quite distressing. CINV was reported to affect many aspects of patients' lives particularly eating, physical, emotional, and social functioning, but the degree of impacts was unique to each patient. One of the important themes that emerged was the increase in worship practices and "faith in God" among Malay Muslim patients when dealing with these adverse effects. CONCLUSION: CINV continues to be a problem that adversely affects the daily lives of patients, hence requiring better understandings from the health care professionals on patients' needs and concerns when experiencing this symptom.
27229723	Difluorinated Curcumin: A Promising Curcumin Analogue with Improved Anti-Tumor Activity and Pharmacokinetic Profile.	BACKGROUND: Curcumin, a polyphenol from turmeric, is a dietary phytochemical with a diversity of health benefits including strong anti-tumor effects. Curcumin undergoes a rapid metabolism resulting in a low oral bioavailability. 3, 4-difluorobenzylidene curcumin or (CDF) is a novel fluorinated curcumin analogue which has been shown to be about 3 times more bioavailable than curcumin. This review aimed to summarize the findings of studies related to pharmacokinetic and pharmacological characteristics of CDF. METHODS: A systematic literature search was prformed in Scopus and Medline to identify all published articles dealing with CDF. RESULTS: Biodistribution assays have revealed that curcumin is mostly distributed to the heart and lung tissues while CDF is preferentially accumulated in pancreas where its tissue concentrations reach two folds higher than that of curcumin. Moreover, CDF has been reported to possess stronger cytotoxic effects compared with CMN in both monolayer and spheroid cultures of different tumor cell lines including chemo-resistant ones. CDF can promote tumor suppression through multiple mechanisms including inhibition of self-renewal capacity of cancer stem/stem-like cells, clonogenicity invasiveness and angiogenesis of tumor cells, while increasing the sensitivity of cells to chemotherapy. These effects are the results of the modulatory action of CDF on diverse targets, such as miRNAs (miR-21, miR-101, miR-210, miR34a and miR34c), PTEN, CD44, EGFR, EpCAM, EZH2, HIF-1alpha, and VEGF. CONCLUSION: This review presents an overview of the findings on metabolism and pharmacological activities of CDF, and also highlights potential opportunities to use this novel curcumin analogue in the treatment of cancer.
27110273	The Dynamics of Avian Influenza: Individual-Based Model with Intervention Strategies in Traditional Trade Networks in Phitsanulok Province, Thailand.	Avian influenza virus subtype H5N1 is endemic to Southeast Asia. In Thailand, avian influenza viruses continue to cause large poultry stock losses. The spread of the disease has a serious impact on poultry production especially among rural households with backyard chickens. The movements and activities of chicken traders result in the spread of the disease through traditional trade networks. In this study, we investigate the dynamics of avian influenza in the traditional trade network in Phitsanulok Province, Thailand. We also propose an individual-based model with intervention strategies to control the spread of the disease. We found that the dynamics of the disease mainly depend on the transmission probability and the virus inactivation period. This study also illustrates the appropriate virus disinfection period and the target for intervention strategies on traditional trade network. The results suggest that good hygiene and cleanliness among household traders and trader of trader areas and ensuring that any equipment used is clean can lead to a decrease in transmission and final epidemic size. These results may be useful to epidemiologists, researchers, and relevant authorities in understanding the spread of avian influenza through traditional trade networks.
26931452	Methylprednisolone blocks interleukin 1 beta induced calcitonin gene related peptide release in trigeminal ganglia cells.	BACKGROUND: Methylprednisolone (MPD) is a rapid acting highly effective cluster headache preventive and also suppresses the recurrence of migraine attacks. Previously, we could demonstrate that elevated CGRP plasma levels in a cluster headache bout are normalized after a course of high dose corticosteroids. Here we assess whether MPD suppresses interleukin-1beta (IL-1beta)- and prostaglandin E2 (PGE2)-induced CGRP release in a cell culture model of trigeminal ganglia cells, which could account for the preventive effect in migraine and cluster headache. Metoprolol(MTP), a migraine preventive with a slow onset of action, was used for comparison. METHODS: Primary cultures of rat trigeminal ganglia were stimulated for 24 h with 10 ng/ml IL-1beta or for 4 h with 10 muM PGE2 following the exposure to 10 or 100 muM MPD or 100 nM or 10 microM MTP for 45 min or 24 h. CGRP was determined by using a commercial enzyme immunoassay. RESULTS: MPD but not MTP blocked IL-1beta-induced CGRP release from cultured trigeminal cells. PGE2-stimulated CGRP release from trigeminal ganglia cell culture was not affected by pre-stimulation whether with MPD or MTP. CONCLUSION: MPD but not MTP suppresses cytokine (IL-1beta)-induced CGRP release from trigeminal ganglia cells. We propose that blockade of cytokine mediated trigeminal activation may represent a potential mechanism of action that mediates the preventive effect of MTP on cluster headache and recurrent migraine attacks.
27382772	[Role of NO signal in ABA-induced phenolic acids accumulation in Salvia miltiorrhiza hairy roots].	To investigate roles of nitric oxide (NO) signal in accumulations of phenolic acids in abscisic.acid (ABA)-induced Salvia miltiorrhiza hairy roots, S. miltiorrhiza hairy roots were treated with different concentrations of sodium nitroprusside (SNP)-an exogenous NO donor, for 6 days, and contents of phenolic acids in the hairy roots are determined. Then with treatment of ABA and NO scavenger (2-(4-carboxy-2-phenyl)-4,4,5,5-tetramethylimidazoline-1- oxyl-3-oxide, c-PTIO) or NO synthase inhibitor (NG-nitro-L-arginine methyl ester, L-NAME), contents of phenolic acids and expression levels of three key genes involved in phenolic acids biosynthesis were detected. Phenolic acids production in S. miltiorrhiza hairy roots was most significantly improved by 100 micromoL/L SNP. Contents of RA and salvianolic acid B increased by 3 and 4 folds. ABA significantly improved transcript levels of PAL (phenylalanine ammonia lyase), TAT (tyrosine aminotransferase) and RAS (rosmarinic acid synthase), and increased phenolic acids accumulations. However, with treatments of ABA+c-PTIO or ABA+L-NAME, accumulations of phenolic acids and expression levels of the three key genes were significantly inhibited. Both NO and ABA can increase accumulations of phenolic acids in S. miltiorrhiza hairy roots. NO signal probably mediates the ABA-induced phenolic acids production.
27054714	Stigma against Tuberculosis Patients in Addis Ababa, Ethiopia.	BACKGROUND: Stigma attached to tuberculosis contributes to the limited effectiveness of current TB control approaches. However, there is a dearth of studies that explore the causes of stigma attached to tuberculosis and its effects on patients and tuberculosis control programs in Ethiopia. METHODS: An institution-based qualitative study was conducted at St. Peter Tuberculosis Specialized Hospital in Addis Ababa, Ethiopia from July to August, 2015. Ten in-depth interviews and 6 key-informant interviews were carried out among tuberculosis patients and healthcare workers, respectively.The Open Code computer software package was used to analyze the data thematically. RESULTS: The study revealed that fear of infection and inappropriate health education messages by media were the main causes of tuberculosis stigma. The patients experienced isolation within their family and community, separation, and financial crisis. The stigma attached to tuberculosis may contribute to delayed healthcare seeking, poor treatment adherence, and poor prognosis. CONCLUSION: Interventions that reduce the stigma attached to tuberculosis should target on areas, such as creating community awareness, patient counseling on problem-solving and emotional skills, preparing culturally sensitive and scientifically sound media messages, providing financial support for the patients, and enhancing the qualities of the healthcare workers, such as empathy, concern, respect for the patient and cultural sensitivity.
28116177	An Unusually Large Irritation Fibroma Associated with Gingiva of Lower Left Posterior Teeth Region.	Fibroma is a benign tumor of oral cavity, with usually the tongue, gingiva, and buccal mucosa being the most common sites. Females are twice more likely to develop fibroma than males. The intraoral fibroma typically is well demarcated; and its size can vary from millimeter to few centimeters. Intraorally the growth is attached to the mucosa by means of a peduncle. Fibroma is generally slow growing, painless, smooth surface lesion and the color is slightly paler than the adjacent healthy tissue. Treatment usually requires total excision and recurrence is rare. Here we present a case of 37-year-old female patient reported to the Department of Oral Medicine and Radiology with the chief complaint of a growth in the lower left posterior teeth region 3 months earlier.
26854377	Phthalimido-thiazoles as building blocks and their effects on the growth and morphology of Trypanosoma cruzi.	Chagas disease is a parasitic infection caused by protozoan Trypanosoma cruzi that affects approximately 6-7 million people worldwide. Benznidazole is the only drug approved for treatment during the acute and asymptomatic chronic phases; however, its efficacy during the symptomatic chronic phase is controversial. The present work reports the synthesis and anti-T. cruzi activities of a novel series of phthalimido-thiazoles. Some of these compounds showed potent inhibition of the trypomastigote form of the parasite at low cytotoxicity concentrations in spleen cells, and the resulting structure-activity relationships are discussed. We also showed that phthalimido-thiazoles induced ultrastructural alterations on morphology, flagellum shortening, chromatin condensation, mitochondria swelling, reservosomes alterations and endoplasmic reticulum dilation. Together, these data revealed, for the first time, a novel series of phthalimido-thiazoles-structure-based compounds with potential effects against T. cruzi and lead-like characteristics against Chagas disease.
